what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112841076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112845169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112859813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112868496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410112870424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112871491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112877298
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1410112883617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112885588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112896102
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410112896123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1410112899799
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410112902656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1410112907542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410112908230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1410112909575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410112910404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112911989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112926481
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1410112926574
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1410112942471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410112943088
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1410112945633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410112946026
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1410112947699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1410112948526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410112949695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112951386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112972484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410112985101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410112987393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113037583
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113038531
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113043353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113045115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113047864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1410113058062
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1410113092106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410113125004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113163028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113238094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410113249276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113251629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113318162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113320794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113345567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113346706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113366554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410113367709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113368925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410113377358
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113377493
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113381068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1410113382870
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113388769
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1410113389590
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410113390844
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1410113391297
