what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1410442561030
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1410442561065
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1410442561214
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1410442561273
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1410442561425
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1410442561662
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1410442561749
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1410442562697
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1410442563116
error,log,,,"Core exception while retrieving the content description",1410442563405
error,log,,,"Core exception while retrieving the content description",1410442563411
error,log,,,"Core exception while retrieving the content description",1410442563418
error,log,,,"Core exception while retrieving the content description",1410442563424
error,log,,,"Core exception while retrieving the content description",1410442563429
error,log,,,"Core exception while retrieving the content description",1410442563437
error,log,,,"Core exception while retrieving the content description",1410442563581
error,log,,,"Core exception while retrieving the content description",1410442563583
error,log,,,"Core exception while retrieving the content description",1410442563586
error,log,,,"Core exception while retrieving the content description",1410442563587
error,log,,,"Core exception while retrieving the content description",1410442563589
error,log,,,"Core exception while retrieving the content description",1410442563591
error,log,,,"Core exception while retrieving the content description",1410442563592
error,log,,,"Core exception while retrieving the content description",1410442563594
error,log,,,"Core exception while retrieving the content description",1410442563596
error,log,,,"Core exception while retrieving the content description",1410442563598
error,log,,,"Core exception while retrieving the content description",1410442563599
error,log,,,"Core exception while retrieving the content description",1410442563601
error,log,,,"Core exception while retrieving the content description",1410442566132
error,log,,,"Core exception while retrieving the content description",1410442566137
error,log,,,"Core exception while retrieving the content description",1410442566679
error,log,,,"Core exception while retrieving the content description",1410442566685
error,log,,,"Core exception while retrieving the content description",1410442566686
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410442566883
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410442566932
error,log,,,"Core exception while retrieving the content description",1410442566949
error,log,,,"Core exception while retrieving the content description",1410442566951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1410442568641
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1410442600952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1410442601853
error,log,,,"Core exception while retrieving the content description",1410442601904
error,log,,,"Core exception while retrieving the content description",1410442601906
error,log,,,"Core exception while retrieving the content description",1410442601912
error,log,,,"Core exception while retrieving the content description",1410442601915
error,log,,,"Core exception while retrieving the content description",1410442602418
error,log,,,"Core exception while retrieving the content description",1410442602422
error,log,,,"Core exception while retrieving the content description",1410442602427
error,log,,,"Core exception while retrieving the content description",1410442602430
error,log,,,"Core exception while retrieving the content description",1410442602432
error,log,,,"Core exception while retrieving the content description",1410442602459
error,log,,,"Core exception while retrieving the content description",1410442602460
error,log,,,"Core exception while retrieving the content description",1410442602462
error,log,,,"Core exception while retrieving the content description",1410442602463
error,log,,,"Core exception while retrieving the content description",1410442602465
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1410442604061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1410442606589
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410442608226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410442612427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410442615960
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1410442615982
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1410442616760
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1410442617081
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1410442617278
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1410442617348
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1410442651291
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1410442679419
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410442680633
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1410442680721
error,log,,,"Could not load the Tomcat server configuration at \\Servers\\Tomcat v7.0 Server at localhost-config. The configuration may be corrupt or incomplete.",1410442680843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410442680914
error,log,,,"Could not load the Tomcat server configuration at \\Servers\\Tomcat v7.0 Server at localhost-config. The configuration may be corrupt or incomplete.",1410442681460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410442689148
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1410442692400
error,log,,,"Could not load the Tomcat server configuration at \\Servers\\Tomcat v7.0 Server at localhost-config. The configuration may be corrupt or incomplete.",1410442692406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1410442692477
